fold,param_count,train_time_s,train_time_per_epoch_s_mean,inference_latency_ms_per_sample,Valence_MSE,Valence_MAE,Valence_RMSE,Valence_R2,Valence_Pearson,Valence_CCC,Arousal_MSE,Arousal_MAE,Arousal_RMSE,Arousal_R2,Arousal_Pearson,Arousal_CCC,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,AUC_class_0,AUC_class_1,AUC_class_2,AUC_class_3
4,879650,12221.558982133865,436.4800826736859,0.01377202570438385,0.0125808734446764,0.042385708540678024,0.11216449279819528,0.9977888464927673,0.9989261627197266,0.9988982081413269,0.01164632011204958,0.0406101830303669,0.10791811762651153,0.9980233907699585,0.9990366101264954,0.9990123510360718,0.9095301283445726,0.8868928664349264,0.9234883680781127,0.8971092044583506,0.9233769074018583,0.9095301283445726,0.9117163346501269,0.734889614128569,0.7672146186351231,0.7596432945035524,0.887279933608852
