0,1,2,3
1.0,0.0,0.0,0.0
0.22200872537130079,0.7779912746286992,0.0,0.0
0.11962230286004136,0.0,0.8803464825002927,3.1214639666003356e-05
0.031322189158062216,0.10006457497020897,0.16834761305612697,0.7002656228156019
