0,1,2,3
0.999578182885229,7.335949822103217e-05,0.00020173862010783845,0.00014671899644206433
0.11559175820276461,0.884321502637659,2.3656134429926587e-05,6.30830251464709e-05
0.24808607973111754,0.0,0.7518983599414931,1.556032738928827e-05
0.05701318204572001,0.1545603203737694,0.07443350575671617,0.7139929918237944
