fold,param_count,train_time_s,train_time_per_epoch_s_mean,inference_latency_ms_per_sample,Valence_MSE,Valence_MAE,Valence_RMSE,Valence_R2,Valence_Pearson,Valence_CCC,Arousal_MSE,Arousal_MAE,Arousal_RMSE,Arousal_R2,Arousal_Pearson,Arousal_CCC,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,AUC_class_0,AUC_class_1,AUC_class_2,AUC_class_3
2,166946,1684.038030385971,120.28731097493853,0.006264820694923401,0.1230195164680481,0.28514009714126587,0.35074138117428927,0.9784600138664246,0.9894835352897644,0.989138662815094,0.11642022430896759,0.2797091007232666,0.34120408014701054,0.9802922010421753,0.9904541373252869,0.9900190234184265,0.8347012514656266,0.8269501578888809,0.8631965685574534,0.8244812404003293,0.8731388177132781,0.8347012514656266,0.838106916056092,0.7348891003069706,0.7631581773781466,0.7435464819050115,0.8812352685289881
