0,1,2,3
1.0,0.0,0.0,0.0
0.31819614269507124,0.6818038573049288,0.0,0.0
0.3659903772791679,0.0,0.6340096227208321,0.0
0.14529857516409628,0.11249266236191899,0.1549842574310262,0.5872245050429585
