fold,param_count,train_time_s,train_time_per_epoch_s_mean,inference_latency_ms_per_sample,Valence_MSE,Valence_MAE,Valence_RMSE,Valence_R2,Valence_Pearson,Valence_CCC,Arousal_MSE,Arousal_MAE,Arousal_RMSE,Arousal_R2,Arousal_Pearson,Arousal_CCC,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,AUC_class_0,AUC_class_1,AUC_class_2,AUC_class_3
2,242338,3469.362492084503,192.7416794564989,0.008166581392288208,0.3017731308937073,0.37384265661239624,0.5493388124770607,0.9471613168716431,0.99397873878479,0.9680238366127014,0.36003419756889343,0.4124910235404968,0.6000284972973312,0.9390528798103333,0.9922142624855042,0.9621272683143616,0.675271535193528,0.7368894747706705,0.7257594962671798,0.6723116928628995,0.8139494691272027,0.675271535193528,0.7030869231536536,0.773856923374531,0.8219634551222961,0.8545857213773624,0.9901281701261434
